tx_classe_equipamento;nm_equipamento;"cd_cep_equipamento	";tx_endereco_equipamento;;;;nm_bairro_equipamento;;;;
;Nome da Localidade;CEP;Latitude ;Longitude;Logradouro;Tipo de Localidade;Bairro;Subprefeitura;Região;Pontos de Acesso ;
Praças de Wi-Fi Livre;Abrigo de Ônibus 01;01321-010;-23,56584935;-46,64519417;Avenida Treze de Maio, 1434;Abrigo de Ônibus;Bela Vista;Sé;Centro;1;
Praças de Wi-Fi Livre;Abrigo de Ônibus 02;01536-000;-23,52089077;-46,6510977;Avenida Rudge, 810;Abrigo de Ônibus;Bom Retiro;Sé;Centro;1;
Praças de Wi-Fi Livre;Abrigo de Ônibus 03;01007-040;-23,56388245;-46,63266724;Rua Conselheiro Furtado, 1246;Abrigo de Ônibus;Liberdade           ;Sé;Centro;1;
Praças de Wi-Fi Livre;Abrigo de Ônibus 04;01153-000;-23,53079419;-46,6589114;Avenida Mario de Andrade, 48;Abrigo de Ônibus;Santa Cecília         ;Sé;Centro;1;
Praças de Wi-Fi Livre;Abrigo de Ônibus 05;01020-030;-23,54542077;-46,54448673;Avenida Conselheiro Carrão, 1706;Abrigo de Ônibus;Carrão;Aricanduva/Vila Formosa;Leste;1;
Praças de Wi-Fi Livre;Abrigo de Ônibus 06;03474-020;-23,54707739;-46,5406057;Avenida Conselheiro Carrão, 2158;Abrigo de Ônibus;Carrão;Aricanduva/Vila Formosa;Leste;1;
Praças de Wi-Fi Livre;Abrigo de Ônibus 07;03480-000;-23,54437423;-46,5912479;Avenida Alcântara Machado, 3598;Abrigo de Ônibus;Belém;Mooca;Leste;1;
Praças de Wi-Fi Livre;Abrigo de Ônibus 08;03444-090;-23,54354428;-46,58905742;Avenida Alcântara Machado, 3832;Abrigo de Ônibus;Belém;Mooca;Leste;1;
Praças de Wi-Fi Livre;Abrigo de Ônibus 10;03367-040;-23,54484668;-46,58864013;Rua Padre Adelino, 565;Abrigo de Ônibus;Belém;Mooca;Leste;1;
Praças de Wi-Fi Livre;Abrigo de Ônibus 100;03928-240;-23,64312659;-46,71628165;Rua Laguna, 1020;Abrigo de Ônibus;Santo Amaro;Santo Amaro;Sul;1;
Praças de Wi-Fi Livre;Abrigo de Ônibus 101;03924-240;-23,65024285;-46,70275199;Rua São Benedito, 259;Abrigo de Ônibus;Santo Amaro;Santo Amaro;Sul;1;
Praças de Wi-Fi Livre;Abrigo de Ônibus 102;03923-165;-23,63325825;-46,68983511;Rua Vereador José Diniz, 1230;Abrigo de Ônibus;Santo Amaro;Santo Amaro;Sul;1;
Praças de Wi-Fi Livre;Abrigo de Ônibus 103;03983-090;-23,65898967;-46,70674293;Rua Benedito Fernandes, 88;Abrigo de Ônibus;Santo Amaro           ;Santo Amaro;Sul;1;
Praças de Wi-Fi Livre;Abrigo de Ônibus 104;03260-000;-23,5796397;-46,66194961;Avenida Brigadeiro Luís Antônio, 4149;Abrigo de Ônibus;Jardim Paulista     ;Vila Mariana;Sul;1;
Praças de Wi-Fi Livre;Abrigo de Ônibus 105;03921-000;-23,60742516;-46,67034073;Avenida Cotovia, 605;Abrigo de Ônibus;Moema;Vila Mariana;Sul;1;
Praças de Wi-Fi Livre;Abrigo de Ônibus 106;03978-180;-23,58202048;-46,6632282;Avenida República do Libano, 171;Abrigo de Ônibus;Moema;Vila Mariana;Sul;1;
Praças de Wi-Fi Livre;Abrigo de Ônibus 107;03223-170;-23,59350468;-46,64041844;Rua Sena Madureira, 442;Abrigo de Ônibus;Vila Mariana;Vila Mariana;Sul;1;
Praças de Wi-Fi Livre;Abrigo de Ônibus 108;03244-030;-23,62706707;-46,63509742;Avenida Fagundes Filho, 620;Abrigo de Ônibus;Saúde;Vila Mariana;Sul;1;
Praças de Wi-Fi Livre;Abrigo de Ônibus 109;03239-080;-23,6258273;-46,64063289;Avenida Jabaquara, 2443;Abrigo de Ônibus;Saúde;Vila Mariana;Sul;1;
Praças de Wi-Fi Livre;Abrigo de Ônibus 11;03382-180;-23,54455769;-46,58690034;Rua Padre Adelino, 735;Abrigo de Ônibus;Belém;Mooca;Leste;1;
Praças de Wi-Fi Livre;Abrigo de Ônibus 110;03286-095;-23,62211224;-46,6291211;Rua Jacopo Bellini, 168;Abrigo de Ônibus;Saúde;Vila Mariana;Sul;1;
Praças de Wi-Fi Livre;Abrigo de Ônibus 112;03215-080;-23,57224729;-46,64568629;Rua Doutor Rafael de Barros, 132;Abrigo de Ônibus;Paraíso;Vila Mariana;Sul;1;
Praças de Wi-Fi Livre;Abrigo de Ônibus 113;03132-050;-23,59798751;-46,64496783;Rua Pedro de Toledo, 844;Abrigo de Ônibus;Vila Mariana;Vila Mariana;Sul;1;
Praças de Wi-Fi Livre;Abrigo de Ônibus 114;02633-000;-23,59704319;-46,63560105;Rua Santa Cruz, 96;Abrigo de Ônibus;Vila Mariana;Vila Mariana;Sul;1;
Praças de Wi-Fi Livre;Abrigo de Ônibus 116;02872-000;-23,58144987;-46,6381973;Rua Vergueiro, 2229;Abrigo de Ônibus;Vila Mariana;Vila Mariana;Sul;1;
Praças de Wi-Fi Livre;Abrigo de Ônibus 117;02842-260;-23,59724069;-46,64196273;Rua Borges Lagoa, 517;Abrigo de Ônibus;Vila Mariana          ;Vila Mariana;Sul;1;
Praças de Wi-Fi Livre;Abrigo de Ônibus 118;02855-030;-23,5969458;-46,64552501;Rua Borges Lagoa, 897;Abrigo de Ônibus;Vila Mariana          ;Vila Mariana;Sul;1;
Praças de Wi-Fi Livre;Abrigo de Ônibus 12;08474-170;-23,53792313;-46,60872548;Rua Bresser, 882;Abrigo de Ônibus;Brás;Mooca;Leste;1;
Praças de Wi-Fi Livre;Abrigo de Ônibus 120;02816-010;-23,5813329;-46,61508667;Rua Coronel Diogo, 1430;Abrigo de Ônibus;Vila Mariana          ;Vila Mariana;Sul;1;
Praças de Wi-Fi Livre;Abrigo de Ônibus 121;04734-002;-23,64449331;-46,70039672;Avenida Adolfo Pinheiro, 1000;Abrigo de Ônibus;Santo Amaro           ;Freguesia do Ó/Brasilândia;Norte;1;
Praças de Wi-Fi Livre;Abrigo de Ônibus 122;04571-010;-23,60601573;-46,69291106;Avenida Berrini, 1069;Abrigo de Ônibus;Itaim Bibi          ;Santo Amaro;Sul;1;
Praças de Wi-Fi Livre;Abrigo de Ônibus 123;01430-000;-23,57699501;-46,66341279;Avenida Brasil, 264;Abrigo de Ônibus;Jardim Paulista     ;Pinheiros;Oeste;1;
Praças de Wi-Fi Livre;Abrigo de Ônibus 124;02533-020;-23,50064539;-46,65040157;Avenida Casa Verde, 800;Abrigo de Ônibus;Casa Verde;Casa Verde/Cachoeirinha;Norte;1;
Praças de Wi-Fi Livre;Abrigo de Ônibus 125;02519-200;-23,50256895;-46,6594977;Avenida Casa Verde, 1931;Abrigo de Ônibus;Casa Verde;Casa Verde/Cachoeirinha;Norte;1;
Praças de Wi-Fi Livre;Abrigo de Ônibus 126;05657-140;-23,61954361;-46,71275297;Rua Colégio PIO XII, 233;Abrigo de Ônibus;Vila Andrade;Butantã;Oeste;1;
Praças de Wi-Fi Livre;Abrigo de Ônibus 127;05581-000;-23,56955784;-46,71593125;Avenida Corifeu de Azevedo Marques, 137;Abrigo de Ônibus;Butantã;Santana/Tucuruvi;Norte;1;
Praças de Wi-Fi Livre;Abrigo de Ônibus 128;02030-100;-23,50422702;-46,6243416;Avenida Cruzeiro do Sul, 3000;Abrigo de Ônibus;Santana;Casa Verde/Cachoeirinha;Norte;1;
Praças de Wi-Fi Livre;Abrigo de Ônibus 129;02721-100;-23,49161512;-46,67705919;Avenida Deputado Emílio Carlos, 1719;Abrigo de Ônibus;Limão;Jabaquara;Sul;1;
Praças de Wi-Fi Livre;Abrigo de Ônibus 13;08490-582;-23,54309645;-46,61584827;Avenida Rangel Pestana, 1988;Abrigo de Ônibus;Brás;Mooca;Leste;1;
Praças de Wi-Fi Livre;Abrigo de Ônibus 130;04308-000;-23,6334412;-46,64449042;Avenida Engenheiro Armando de Arruda Pereira, 506;Abrigo de Ônibus;Jabaquara;Parelheiros;Oeste;1;
Praças de Wi-Fi Livre;Abrigo de Ônibus 131;01449-000;-23,57237091;-46,6764221;Avenida Europa, 158;Abrigo de Ônibus;Jardim Europa;Vila Maria/Vila Guilherme;Norte;1;
Praças de Wi-Fi Livre;Abrigo de Ônibus 132;05410-030;-23,55302335;-46,67841019;Rua Galeno de Almeida, 245;Abrigo de Ônibus;Pinheiros;Butantã;Oeste;1;
Praças de Wi-Fi Livre;Abrigo de Ônibus 134;02033-010;-23,49454633;-46,61076559;Avenida General Ataliba Leonel, 2363;Abrigo de Ônibus;Carandiru;Freguesia do Ó/Brasilândia;Norte;1;
Praças de Wi-Fi Livre;Abrigo de Ônibus 135;04278-080;-23,601856;-46,61213906;Avenida Gentil de Moura, 277;Abrigo de Ônibus;Ipiranga;Vila Mariana;Sul;1;
Praças de Wi-Fi Livre;Abrigo de Ônibus 136;02734-000;-23,49791851;-46,69834536;Avenida Itaberaba, 345;Abrigo de Ônibus;Nossa Senhora do Ó;Campo Limpo;Sul;1;
Praças de Wi-Fi Livre;Abrigo de Ônibus 137;05601-001;-23,57812442;-46,70145049;Avenida Lineu de Paula Machado, 599;Abrigo de Ônibus;Jardim Everest;Pinheiros;Oeste;1;
